geoid,geoname,total
42001100,"Census Tract 11, Schuylkill County, Pennsylvania",2238
42001200,"Census Tract 12, Schuylkill County, Pennsylvania",4198
42001300,"Census Tract 13, Schuylkill County, Pennsylvania",2974
42001400,"Census Tract 14, Schuylkill County, Pennsylvania",2112
42001500,"Census Tract 15, Schuylkill County, Pennsylvania",4370
42001600,"Census Tract 16, Schuylkill County, Pennsylvania",3877
42001700,"Census Tract 17, Schuylkill County, Pennsylvania",3248
42001800,"Census Tract 18, Schuylkill County, Pennsylvania",1980
42001901,"Census Tract 19.01, Schuylkill County, Pennsylvania",1085
42001902,"Census Tract 19.02, Schuylkill County, Pennsylvania",3700
42002000,"Census Tract 20, Schuylkill County, Pennsylvania",3333
42002100,"Census Tract 21, Schuylkill County, Pennsylvania",1431
42002200,"Census Tract 22, Schuylkill County, Pennsylvania",2669
42002300,"Census Tract 23, Schuylkill County, Pennsylvania",2745
42002400,"Census Tract 24, Schuylkill County, Pennsylvania",2227
42002500,"Census Tract 25, Schuylkill County, Pennsylvania",2063
42002600,"Census Tract 26, Schuylkill County, Pennsylvania",4003
42002700,"Census Tract 27, Schuylkill County, Pennsylvania",2913
42012600,"Census Tract 126, Berks County, Pennsylvania",2543
42012701,"Census Tract 127.01, Berks County, Pennsylvania",5076
42012702,"Census Tract 127.02, Berks County, Pennsylvania",4201
42012800,"Census Tract 128, Berks County, Pennsylvania",4277
42012901,"Census Tract 129.01, Berks County, Pennsylvania",3834
42012902,"Census Tract 129.02, Berks County, Pennsylvania",3810
42013000,"Census Tract 130, Berks County, Pennsylvania",6767
42013100,"Census Tract 131, Berks County, Pennsylvania",5112
42013200,"Census Tract 132, Berks County, Pennsylvania",4264
42013301,"Census Tract 133.01, Berks County, Pennsylvania",2962
42013302,"Census Tract 133.02, Berks County, Pennsylvania",6555
42013402,"Census Tract 134.02, Berks County, Pennsylvania",2973
42013403,"Census Tract 134.03, Berks County, Pennsylvania",3998
42013404,"Census Tract 134.04, Berks County, Pennsylvania",3646
42013501,"Census Tract 135.01, Berks County, Pennsylvania",3823
42013502,"Census Tract 135.02, Berks County, Pennsylvania",3417
42013503,"Census Tract 135.03, Berks County, Pennsylvania",4527
42013600,"Census Tract 136, Berks County, Pennsylvania",4049
42013701,"Census Tract 137.01, Berks County, Pennsylvania",3603
42013702,"Census Tract 137.02, Berks County, Pennsylvania",3835
42013800,"Census Tract 138, Berks County, Pennsylvania",4270
42013901,"Census Tract 139.01, Berks County, Pennsylvania",4297
42013902,"Census Tract 139.02, Berks County, Pennsylvania",3460
42014000,"Census Tract 140, Berks County, Pennsylvania",4162
42014101,"Census Tract 141.01, Berks County, Pennsylvania",3094
42014102,"Census Tract 141.02, Berks County, Pennsylvania",4526
42014201,"Census Tract 142.01, Berks County, Pennsylvania",3071
42014202,"Census Tract 142.02, Berks County, Pennsylvania",4537
42010101,"Census Tract 101.01, Blair County, Pennsylvania",4280
42010102,"Census Tract 101.02, Blair County, Pennsylvania",2852
42010103,"Census Tract 101.03, Blair County, Pennsylvania",2628
42010401,"Census Tract 104.01, Blair County, Pennsylvania",1827
42010403,"Census Tract 104.03, Blair County, Pennsylvania",2607
42010404,"Census Tract 104.04, Blair County, Pennsylvania",3871
42010500,"Census Tract 105, Blair County, Pennsylvania",4155
42010600,"Census Tract 106, Blair County, Pennsylvania",2159
42010701,"Census Tract 107.01, Blair County, Pennsylvania",3490
42012500,"Census Tract 125, Berks County, Pennsylvania",2242
42010702,"Census Tract 107.02, Blair County, Pennsylvania",3297
42010800,"Census Tract 108, Blair County, Pennsylvania",3441
42010900,"Census Tract 109, Blair County, Pennsylvania",7399
42011001,"Census Tract 110.01, Blair County, Pennsylvania",3360
42011002,"Census Tract 110.02, Blair County, Pennsylvania",4301
42011101,"Census Tract 111.01, Blair County, Pennsylvania",1581
42011102,"Census Tract 111.02, Blair County, Pennsylvania",4687
42010300,"Census Tract 103, Centre County, Pennsylvania",3170
42010400,"Census Tract 104, Centre County, Pennsylvania",3287
42010500,"Census Tract 105, Centre County, Pennsylvania",5102
42010600,"Census Tract 106, Centre County, Pennsylvania",3854
42010700,"Census Tract 107, Centre County, Pennsylvania",5778
42010801,"Census Tract 108.01, Centre County, Pennsylvania",1998
42010802,"Census Tract 108.02, Centre County, Pennsylvania",3683
42010901,"Census Tract 109.01, Centre County, Pennsylvania",3558
42010902,"Census Tract 109.02, Centre County, Pennsylvania",3552
42011001,"Census Tract 110.01, Centre County, Pennsylvania",2783
42011002,"Census Tract 110.02, Centre County, Pennsylvania",5196
42011101,"Census Tract 111.01, Centre County, Pennsylvania",3466
42011102,"Census Tract 111.02, Centre County, Pennsylvania",2639
42011201,"Census Tract 112.01, Centre County, Pennsylvania",4572
42011202,"Census Tract 112.02, Centre County, Pennsylvania",4392
42011301,"Census Tract 113.01, Centre County, Pennsylvania",2451
42011302,"Census Tract 113.02, Centre County, Pennsylvania",2085
42011303,"Census Tract 113.03, Centre County, Pennsylvania",4608
42011401,"Census Tract 114.01, Centre County, Pennsylvania",4410
42011402,"Census Tract 114.02, Centre County, Pennsylvania",3124
42011501,"Census Tract 115.01, Centre County, Pennsylvania",3009
42011503,"Census Tract 115.03, Centre County, Pennsylvania",3325
42011504,"Census Tract 115.04, Centre County, Pennsylvania",4480
42011600,"Census Tract 116, Centre County, Pennsylvania",4658
42011702,"Census Tract 117.02, Centre County, Pennsylvania",6104
42011800,"Census Tract 118, Centre County, Pennsylvania",5913
42011901,"Census Tract 119.01, Centre County, Pennsylvania",2790
42011903,"Census Tract 119.03, Centre County, Pennsylvania",1650
42011904,"Census Tract 119.04, Centre County, Pennsylvania",3372
42011905,"Census Tract 119.05, Centre County, Pennsylvania",2145
42012000,"Census Tract 120, Centre County, Pennsylvania",5875
42012100,"Census Tract 121, Centre County, Pennsylvania",7317
42012200,"Census Tract 122, Centre County, Pennsylvania",5753
42012300,"Census Tract 123, Centre County, Pennsylvania",1767
42012400,"Census Tract 124, Centre County, Pennsylvania",4869
42012500,"Census Tract 125, Centre County, Pennsylvania",4227
42012600,"Census Tract 126, Centre County, Pennsylvania",2999
42012700,"Census Tract 127, Centre County, Pennsylvania",2983
42012800,"Census Tract 128, Centre County, Pennsylvania",4711
42300101,"Census Tract 3001.01, Chester County, Pennsylvania",3117
42300103,"Census Tract 3001.03, Chester County, Pennsylvania",2787
42300104,"Census Tract 3001.04, Chester County, Pennsylvania",5331
42300106,"Census Tract 3001.06, Chester County, Pennsylvania",5610
42300107,"Census Tract 3001.07, Chester County, Pennsylvania",4572
42300108,"Census Tract 3001.08, Chester County, Pennsylvania",6685
42961000,"Census Tract 9610, Indiana County, Pennsylvania",2223
42961102,"Census Tract 9611.02, Indiana County, Pennsylvania",5988
42961103,"Census Tract 9611.03, Indiana County, Pennsylvania",2786
42961104,"Census Tract 9611.04, Indiana County, Pennsylvania",2038
42961200,"Census Tract 9612, Indiana County, Pennsylvania",2411
42961300,"Census Tract 9613, Indiana County, Pennsylvania",3766
42961400,"Census Tract 9614, Indiana County, Pennsylvania",3085
42961500,"Census Tract 9615, Indiana County, Pennsylvania",3817
42961600,"Census Tract 9616, Indiana County, Pennsylvania",4391
42961700,"Census Tract 9617, Indiana County, Pennsylvania",1730
42961800,"Census Tract 9618, Indiana County, Pennsylvania",1688
42961900,"Census Tract 9619, Indiana County, Pennsylvania",3957
42962000,"Census Tract 9620, Indiana County, Pennsylvania",3491
42962100,"Census Tract 9621, Indiana County, Pennsylvania",3214
42962200,"Census Tract 9622, Indiana County, Pennsylvania",2238
42950100,"Census Tract 9501, Jefferson County, Pennsylvania",2276
42950200,"Census Tract 9502, Jefferson County, Pennsylvania",3002
42950300,"Census Tract 9503, Jefferson County, Pennsylvania",5525
42950400,"Census Tract 9504, Jefferson County, Pennsylvania",1876
42950500,"Census Tract 9505, Jefferson County, Pennsylvania",2119
42950600,"Census Tract 9506, Jefferson County, Pennsylvania",5589
42950700,"Census Tract 9507, Jefferson County, Pennsylvania",2549
42950800,"Census Tract 9508, Jefferson County, Pennsylvania",3661
42950900,"Census Tract 9509, Jefferson County, Pennsylvania",4008
42951000,"Census Tract 9510, Jefferson County, Pennsylvania",4397
42951100,"Census Tract 9511, Jefferson County, Pennsylvania",3721
42951200,"Census Tract 9512, Jefferson County, Pennsylvania",3187
42951300,"Census Tract 9513, Jefferson County, Pennsylvania",2582
42070101,"Census Tract 701.01, Juniata County, Pennsylvania",3340
42070102,"Census Tract 701.02, Juniata County, Pennsylvania",3706
42070201,"Census Tract 702.01, Juniata County, Pennsylvania",1770
42070202,"Census Tract 702.02, Juniata County, Pennsylvania",5869
42070300,"Census Tract 703, Juniata County, Pennsylvania",5031
42070400,"Census Tract 704, Juniata County, Pennsylvania",3793
42100200,"Census Tract 1002, Lackawanna County, Pennsylvania",3456
42100300,"Census Tract 1003, Lackawanna County, Pennsylvania",4228
42100400,"Census Tract 1004, Lackawanna County, Pennsylvania",2039
42100500,"Census Tract 1005, Lackawanna County, Pennsylvania",2195
42100600,"Census Tract 1006, Lackawanna County, Pennsylvania",4270
42100800,"Census Tract 1008, Lackawanna County, Pennsylvania",3103
42100900,"Census Tract 1009, Lackawanna County, Pennsylvania",1571
42101000,"Census Tract 1010, Lackawanna County, Pennsylvania",3107
42101100,"Census Tract 1011, Lackawanna County, Pennsylvania",2520
42101200,"Census Tract 1012, Lackawanna County, Pennsylvania",2726
42204103,"Census Tract 2041.03, Montgomery County, Pennsylvania",2076
42204104,"Census Tract 2041.04, Montgomery County, Pennsylvania",2692
42204200,"Census Tract 2042, Montgomery County, Pennsylvania",1493
42204300,"Census Tract 2043, Montgomery County, Pennsylvania",3259
42204400,"Census Tract 2044, Montgomery County, Pennsylvania",3559
42204500,"Census Tract 2045, Montgomery County, Pennsylvania",4988
42204600,"Census Tract 2046, Montgomery County, Pennsylvania",4941
42204701,"Census Tract 2047.01, Montgomery County, Pennsylvania",2282
42204702,"Census Tract 2047.02, Montgomery County, Pennsylvania",3531
42204800,"Census Tract 2048, Montgomery County, Pennsylvania",5406
42204900,"Census Tract 2049, Montgomery County, Pennsylvania",5540
42205000,"Census Tract 2050, Montgomery County, Pennsylvania",2675
42205100,"Census Tract 2051, Montgomery County, Pennsylvania",1993
42205200,"Census Tract 2052, Montgomery County, Pennsylvania",2863
42205300,"Census Tract 2053, Montgomery County, Pennsylvania",2219
42205401,"Census Tract 2054.01, Montgomery County, Pennsylvania",2315
42205402,"Census Tract 2054.02, Montgomery County, Pennsylvania",4794
42205501,"Census Tract 2055.01, Montgomery County, Pennsylvania",3846
42205502,"Census Tract 2055.02, Montgomery County, Pennsylvania",3812
42205503,"Census Tract 2055.03, Montgomery County, Pennsylvania",5610
42205600,"Census Tract 2056, Montgomery County, Pennsylvania",4492
42205700,"Census Tract 2057, Montgomery County, Pennsylvania",5015
42205805,"Census Tract 2058.05, Montgomery County, Pennsylvania",3420
42205806,"Census Tract 2058.06, Montgomery County, Pennsylvania",2213
42205807,"Census Tract 2058.07, Montgomery County, Pennsylvania",1826
42205808,"Census Tract 2058.08, Montgomery County, Pennsylvania",5586
42205809,"Census Tract 2058.09, Montgomery County, Pennsylvania",2767
42205810,"Census Tract 2058.10, Montgomery County, Pennsylvania",4179
42205811,"Census Tract 2058.11, Montgomery County, Pennsylvania",2525
42205903,"Census Tract 2059.03, Montgomery County, Pennsylvania",2670
42205904,"Census Tract 2059.04, Montgomery County, Pennsylvania",2331
42205905,"Census Tract 2059.05, Montgomery County, Pennsylvania",3892
42205906,"Census Tract 2059.06, Montgomery County, Pennsylvania",2192
42206004,"Census Tract 2060.04, Montgomery County, Pennsylvania",5626
42206005,"Census Tract 2060.05, Montgomery County, Pennsylvania",4502
42206006,"Census Tract 2060.06, Montgomery County, Pennsylvania",3356
42206007,"Census Tract 2060.07, Montgomery County, Pennsylvania",6093
42206104,"Census Tract 2061.04, Montgomery County, Pennsylvania",3938
42206105,"Census Tract 2061.05, Montgomery County, Pennsylvania",6187
42206106,"Census Tract 2061.06, Montgomery County, Pennsylvania",4524
42206107,"Census Tract 2061.07, Montgomery County, Pennsylvania",6775
42206108,"Census Tract 2061.08, Montgomery County, Pennsylvania",2667
42206201,"Census Tract 2062.01, Montgomery County, Pennsylvania",2727
42002800,"Census Tract 28, Schuylkill County, Pennsylvania",2426
42002900,"Census Tract 29, Schuylkill County, Pennsylvania",5283
42003000,"Census Tract 30, Schuylkill County, Pennsylvania",5417
42003100,"Census Tract 31, Schuylkill County, Pennsylvania",3000
42003200,"Census Tract 32, Schuylkill County, Pennsylvania",5785
42003300,"Census Tract 33, Schuylkill County, Pennsylvania",5236
42003400,"Census Tract 34, Schuylkill County, Pennsylvania",3515
42003500,"Census Tract 35, Schuylkill County, Pennsylvania",5213
42003600,"Census Tract 36, Schuylkill County, Pennsylvania",3130
42003700,"Census Tract 37, Schuylkill County, Pennsylvania",3847
42003800,"Census Tract 38, Schuylkill County, Pennsylvania",2049
42003900,"Census Tract 39, Schuylkill County, Pennsylvania",4016
42070100,"Census Tract 701, Snyder County, Pennsylvania",5798
42070200,"Census Tract 702, Snyder County, Pennsylvania",7689
42070300,"Census Tract 703, Snyder County, Pennsylvania",5951
42070400,"Census Tract 704, Snyder County, Pennsylvania",5556
42070500,"Census Tract 705, Snyder County, Pennsylvania",3650
42070600,"Census Tract 706, Snyder County, Pennsylvania",5379
42070701,"Census Tract 707.01, Snyder County, Pennsylvania",3638
42980705,"Census Tract 9807.05, Snyder County, Pennsylvania",2075
42020101,"Census Tract 201.01, Somerset County, Pennsylvania",1936
42020102,"Census Tract 201.02, Somerset County, Pennsylvania",5011
42020200,"Census Tract 202, Somerset County, Pennsylvania",4416
42020300,"Census Tract 203, Somerset County, Pennsylvania",3941
42020400,"Census Tract 204, Somerset County, Pennsylvania",3453
42020500,"Census Tract 205, Somerset County, Pennsylvania",2768
42020601,"Census Tract 206.01, Somerset County, Pennsylvania",2514
42020602,"Census Tract 206.02, Somerset County, Pennsylvania",3098
42020700,"Census Tract 207, Somerset County, Pennsylvania",2882
42020801,"Census Tract 208.01, Somerset County, Pennsylvania",2899
42020802,"Census Tract 208.02, Somerset County, Pennsylvania",3465
42020900,"Census Tract 209, Somerset County, Pennsylvania",5719
42021000,"Census Tract 210, Somerset County, Pennsylvania",3988
42021100,"Census Tract 211, Somerset County, Pennsylvania",2060
42021200,"Census Tract 212, Somerset County, Pennsylvania",2676
42021300,"Census Tract 213, Somerset County, Pennsylvania",3329
42021400,"Census Tract 214, Somerset County, Pennsylvania",4382
42021500,"Census Tract 215, Somerset County, Pennsylvania",2562
42021600,"Census Tract 216, Somerset County, Pennsylvania",2070
42021700,"Census Tract 217, Somerset County, Pennsylvania",2969
42021800,"Census Tract 218, Somerset County, Pennsylvania",3470
42021902,"Census Tract 219.02, Somerset County, Pennsylvania",2190
42021903,"Census Tract 219.03, Somerset County, Pennsylvania",1348
42021904,"Census Tract 219.04, Somerset County, Pennsylvania",983
42011201,"Census Tract 112.01, Blair County, Pennsylvania",3217
42011202,"Census Tract 112.02, Blair County, Pennsylvania",2424
42011300,"Census Tract 113, Blair County, Pennsylvania",5561
42011400,"Census Tract 114, Blair County, Pennsylvania",2384
42011500,"Census Tract 115, Blair County, Pennsylvania",5298
42011600,"Census Tract 116, Blair County, Pennsylvania",3788
42100200,"Census Tract 1002, Blair County, Pennsylvania",2202
42100300,"Census Tract 1003, Blair County, Pennsylvania",3179
